Model ID,Model Name,Provider,Family/Gen,Version,Status,Archetype,Routing Surface,Surface Type,Auth on Dell,Billing Class,Runs Local on Dell,Reasoning,Math,Research/Synthesis,Knowledge/Recency,Research & Reasoning ★,Code Gen,Agentic SWE,Polyglot/Refactor,Debug/Comprehension,Coding & Engineering ★,Tool Calling,Autonomy/Long-horizon,Computer/Browser Use,Instruction Adherence,Agentic & Tool Calling ★,Creative Writing,Prose/Editing,Summarization,Multilingual,Creative & Language ★,Data Analysis,Forecasting,Structured Extraction,Quant Reasoning,Predictive & Analytical ★,Vision,Doc/Chart/OCR,Audio,Multimodal ★,Speed (tok/s),Latency,Context Capacity,Cost-Efficiency,Performance & Economy ★,Factuality,Consistency,Safety/Refusal,Robustness,Reliability & Safety ★,POWER LEVEL,Context Window,Max Output,$/MTok In,$/MTok Out,consequence_max,rating_instruction,rating_quality,Recommended Roles,Avoid For,Confidence,Sources,Last Verified
kimi-k2.6,Kimi K2.6,Moonshot,Kimi K2,2.6,Current,Open Flagship (cheap),Groq,Aggregator,Not-keyed,metered (not configured),No,8.6,8.4,8.2,8.2,8.3,8.8,8.6,8.4,8.6,8.6,8.6,8.6,8.2,8.4,8.4,8.2,8.2,8.0,8.2,8.1,8.0,7.2,8.2,8.4,8.0,8.0,8.0,,8.0,7.5,7.5,8,9.0,8.0,7.8,7.8,7.6,7.8,7.8,8.2,256K,,0.6,,high,5,4,Beat GPT-5.4 on SWE-bench Pro at $0.60/M; top open MMMU-Pro,,H,"SWE-bench Pro leader vs V4; MMMU-Pro 0.801 (open #1); benchmark-anchored (AA Index, SWE-bench, GPQA, ARC-AGI-2, Aider, MMMU 2026-06)",2026-06-07
kimi-k2.6,Kimi K2.6,Moonshot,Kimi K2,2.6,Current,Open Flagship (cheap),OpenRouter,Aggregator,Not-keyed,metered (not configured),No,8.6,8.4,8.2,8.2,8.3,8.8,8.6,8.4,8.6,8.6,8.6,8.6,8.2,8.4,8.4,8.2,8.2,8.0,8.2,8.1,8.0,7.2,8.2,8.4,8.0,8.0,8.0,,8.0,7.5,7.5,8,9.0,8.0,7.8,7.8,7.6,7.8,7.8,8.2,256K,,0.6,,high,5,4,Beat GPT-5.4 on SWE-bench Pro at $0.60/M; top open MMMU-Pro,,H,"SWE-bench Pro leader vs V4; MMMU-Pro 0.801 (open #1); benchmark-anchored (AA Index, SWE-bench, GPQA, ARC-AGI-2, Aider, MMMU 2026-06)",2026-06-07
kimi-k2.5,Kimi K2.5,Moonshot,Kimi K2,2.5,Legacy,Open (cheap),Together AI,Aggregator,Not-keyed,metered (not configured),No,8.2,8.0,7.8,7.8,7.9,8.4,8.2,8.0,8.2,8.2,8.2,8.2,7.8,8.0,8.0,8.0,8.0,7.8,8.0,8.0,7.6,7.0,7.8,8.0,7.6,,,,,7.5,7.5,8,9.0,8.0,7.6,7.6,7.4,7.6,7.5,7.9,256K,,,,high,4,4,"Prior Kimi flagship, cheap",,M,K2.5 via Together/Fireworks; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
kimi-k2.5,Kimi K2.5,Moonshot,Kimi K2,2.5,Legacy,Open (cheap),Fireworks AI,Aggregator,Not-keyed,metered (not configured),No,8.2,8.0,7.8,7.8,7.9,8.4,8.2,8.0,8.2,8.2,8.2,8.2,7.8,8.0,8.0,8.0,8.0,7.8,8.0,8.0,7.6,7.0,7.8,8.0,7.6,,,,,7.5,7.5,8,9.0,8.0,7.6,7.6,7.4,7.6,7.5,7.9,256K,,,,high,4,4,"Prior Kimi flagship, cheap",,M,K2.5 via Together/Fireworks; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
kimi-k2.5,Kimi K2.5,Moonshot,Kimi K2,2.5,Legacy,Open (cheap),OpenRouter,Aggregator,Not-keyed,metered (not configured),No,8.2,8.0,7.8,7.8,7.9,8.4,8.2,8.0,8.2,8.2,8.2,8.2,7.8,8.0,8.0,8.0,8.0,7.8,8.0,8.0,7.6,7.0,7.8,8.0,7.6,,,,,7.5,7.5,8,9.0,8.0,7.6,7.6,7.4,7.6,7.5,7.9,256K,,,,high,4,4,"Prior Kimi flagship, cheap",,M,K2.5 via Together/Fireworks; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
amazon.nova-pro-v1:0,Amazon Nova Pro,Amazon,Nova,pro,Current,Workhorse (Bedrock),Amazon Bedrock (Kiro),Aggregator,Installed; login unverified,metered (not configured),No,7.4,6.8,6.8,7.2,7.0,7.0,6.2,6.4,7.0,6.7,7.4,7.0,6.6,7.6,7.2,7.4,7.4,7.2,7.4,7.4,6.8,6.2,7.4,7.0,6.8,7.8,7.8,,7.8,8.0,8.0,8,8.5,8.1,7.4,7.6,7.6,7.4,7.5,7.2,300K,,,,high,4,4,"Balanced Bedrock-native multimodal, agentic",Frontier reasoning,M,AWS Nova flagship; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
amazon.nova-lite-v1:0,Amazon Nova Lite,Amazon,Nova,lite,Current,Fast-Cheap (Bedrock),Amazon Bedrock (Kiro),Aggregator,Installed; login unverified,metered (not configured),No,6.6,6.0,6.0,6.6,6.3,6.4,5.8,5.8,6.4,6.1,6.8,6.4,6.0,7.0,6.5,6.8,6.8,6.8,6.8,6.8,6.2,5.6,6.8,6.2,6.2,7.2,7.2,,7.2,9.0,9.0,8,9.2,8.8,7.0,7.2,7.4,7.0,7.2,6.8,300K,,,,medium,3,3,Low-cost multimodal at scale,Depth,M,Nova low-cost tier; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
amazon.nova-micro-v1:0,Amazon Nova Micro,Amazon,Nova,micro,Current,Fast-Cheap (text),Amazon Bedrock (Kiro),Aggregator,Installed; login unverified,metered (not configured),No,6.0,5.4,5.4,6.0,5.7,5.8,5.0,5.2,5.8,5.5,6.2,5.8,5.2,6.4,5.9,6.2,6.2,6.2,6.2,6.2,5.6,5.0,6.2,5.6,5.6,,,,,9.4,9.4,7,9.4,8.8,6.8,7.0,7.2,6.8,7.0,6.3,128K,,,,medium,3,3,Lowest-cost text-only Bedrock tasks,Multimodal/depth,M,Nova text micro; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
ai21.jamba-1-5-large-v1:0,Jamba 1.5 Large,AI21 Labs,Jamba,1.5-large,Current,Hybrid SSM (long ctx),Amazon Bedrock (Kiro),Aggregator,Installed; login unverified,metered (not configured),No,7.0,6.4,6.6,6.8,6.7,6.6,6.0,6.2,6.6,6.3,6.8,6.4,6.0,7.0,6.5,7.0,7.0,7.0,7.2,7.0,6.6,6.0,7.0,6.8,6.6,,,,,8.0,8.0,9,7.5,8.1,6.8,7.0,7.2,6.8,7.0,6.8,256K,,,,high,3,3,"Hybrid Mamba-Transformer, very long context",,L,Jamba via Bedrock; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
writer.palmyra-x5-v1:0,Palmyra X5,Writer,Palmyra,x5,Current,Enterprise Writing,Amazon Bedrock (Kiro),Aggregator,Installed; login unverified,metered (not configured),No,7.4,6.8,7.0,7.2,7.1,6.8,6.2,6.4,6.8,6.5,7.2,6.8,6.4,7.4,7.0,8.0,8.2,8.0,7.6,7.9,7.0,6.4,7.2,7.0,6.9,,,,,8.0,8.0,7,7.5,7.6,7.4,7.4,7.6,7.4,7.5,7.2,128K,,,,high,4,4,Enterprise content/writing workflows,Hard reasoning/coding,L,Palmyra via Bedrock; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3-coder-next:cloud,Qwen3 Coder Next (cloud),Alibaba,Qwen Coder,next,Current,Coder (cloud-relay),Ollama Cloud,Aggregator,Keyed + usage-tracked,metered (tracked),No,7.6,7.2,7.2,7.4,7.3,8.4,8.0,8.2,8.4,8.2,8.2,8.0,7.4,8.0,7.9,7.2,7.4,7.2,7.4,7.3,7.4,6.8,7.8,7.8,7.5,,,,,7.8,7.8,9,8.8,8.4,7.4,7.6,7.4,7.4,7.5,7.7,256K,,,,high,4,4,Agentic coding via Ollama Cloud (tracked),Non-coding,M,Routed through 11435 tracker; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3.5:9b,Qwen3.5 9B (local),Alibaba,Qwen3.5,9b,Current (local),Local General,Ollama (local),Local,Running (free),local_free,Yes,6.6,6.2,5.8,6.2,6.2,6.4,5.6,5.8,6.2,6.0,6.2,5.8,5.0,6.4,5.8,6.4,6.4,6.2,6.8,6.5,6.0,5.4,6.4,6.2,6.0,,,,,8.0,7.5,5,9.8,7.6,6.4,6.6,6.6,6.4,6.5,6.3,128K,,,,medium,3,3,Best local general model on Dell; offline/free,"Large-context, hard reasoning",L,Local Ollama qwen3.5:9b; GPQA-strong family (9B ~81.7 reported); family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3:8b,Qwen3 8B (local),Alibaba,Qwen3,8b,Current (local),Local General,Ollama (local),Local,Running (free),local_free,Yes,6.2,5.8,5.4,6.0,5.8,6.0,5.2,5.4,6.0,5.7,6.0,5.6,4.8,6.2,5.7,6.2,6.2,6.0,6.6,6.2,5.8,5.2,6.2,6.0,5.8,,,,,8.2,7.8,5,9.8,7.7,6.2,6.4,6.4,6.2,6.3,6.1,128K,,,,low,3,3,Local general fallback; offline/free,,L,Local Ollama qwen3:8b; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
deepseek-r1:8b,DeepSeek R1 8B (local),DeepSeek,DeepSeek R1 distill,8b,Current (local),Local Reasoning,Ollama (local),Local,Running (free),local_free,Yes,6.8,7.0,5.6,5.8,6.3,6.0,5.4,5.4,6.0,5.7,5.8,5.6,4.6,6.0,5.5,6.0,6.0,5.8,6.0,6.0,6.0,5.6,6.0,6.4,6.0,,,,,7.5,7.0,5,9.8,7.3,6.0,6.2,6.0,6.0,6.0,6.1,128K,,,,low,3,3,Local step-by-step reasoning; offline/free,"Tool use, long horizon",L,Local Ollama deepseek-r1:8b (distill); family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
gemma4:e4b,Gemma 4 E4B (local),Google,Gemma 4,e4b,Current (local),Local General,Ollama (local),Local,Running (free),local_free,Yes,6.0,5.6,5.2,5.8,5.7,5.6,5.0,5.2,5.6,5.3,5.6,5.2,4.6,5.8,5.3,6.2,6.2,6.0,6.4,6.2,5.6,5.0,6.0,5.8,5.6,,,,,8.4,8.0,4,9.8,7.6,6.2,6.4,6.4,6.2,6.3,5.9,128K,,,,low,3,3,Efficient local Google model; offline/free,,L,Local Ollama gemma4:e4b; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
gemma4:12b,Gemma 4 12B (local QAT),Google,Gemma 4,12b-it-qat,"Current (local, QAT)",Local Reasoning/Multimodal,Ollama (local),Local,Running (free),local_free,Yes,7.7,7.8,7.4,7.5,7.6,7.2,7.0,7.1,7.2,7.1,7.1,6.9,5.8,7.3,6.8,7.4,7.5,7.3,7.8,7.5,7.4,6.9,7.3,7.2,7.2,7.5,7.1,6.8,7.1,7.2,7.0,9,9.8,8.2,7.3,7.4,7.2,7.2,7.3,7.4,256K,,,,medium,4,3,"Laptop-local multi-step reasoning, code helper, tool-capable local agent, text/image/audio analysis",Frontier-high-stakes autonomous actions; long production code rewrites without review,M,"Google model card: 11.95B, 256K, MMLU Pro 77.2, AIME 77.5, LiveCodeBench 72.0, GPQA 78.8; pulled exact Ollama QAT tag gemma4:12b-it-qat and copied local alias gemma4:12b; ollama show: completion/vision/audio/tools/thinking; local /api/chat smoke passed with top-level think=false; benchmark-anchored (AA Index, SWE-bench, GPQA, ARC-AGI-2, Aider, MMMU 2026-06)",2026-06-07
gemma4:e2b,Gemma 4 E2B (local),Google,Gemma 4,e2b,Current (local),Local (tiny),Ollama (local),Local,Running (free),local_free,Yes,5.2,4.8,4.4,5.0,4.8,4.8,4.2,4.4,4.8,4.5,4.8,4.4,3.8,5.0,4.5,5.4,5.4,5.2,5.6,5.4,4.8,4.2,5.2,5.0,4.8,,,,,9.0,8.6,4,9.9,7.9,5.4,5.6,5.6,5.4,5.5,5.2,128K,,,,low,2,2,Tiny local Google model; offline/free,Depth,L,Local Ollama gemma4:e2b; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
deepseek-coder-v2,DeepSeek Coder V2 (local),DeepSeek,DeepSeek Coder,v2,Current (local),Local Coder,Ollama (local),Local,Running (free),local_free,Yes,5.8,5.2,5.0,5.6,5.4,6.8,5.8,6.2,6.6,6.3,6.0,5.6,4.6,6.0,5.5,5.6,5.8,5.6,5.8,5.7,5.8,5.2,6.2,6.0,5.8,,,,,7.8,7.4,5,9.8,7.5,6.0,6.2,6.0,6.0,6.0,6.0,128K,,,,low,3,3,Local code completion; offline/free,Large-repo agentic SWE,L,Local Ollama deepseek-coder-v2; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen2.5-coder:3b,Qwen2.5 Coder 3B (local),Alibaba,Qwen2.5 Coder,3b,Current (local),Local Coder (tiny),Ollama (local),Local,Running (free),local_free,Yes,5.2,4.6,4.4,5.0,4.8,6.2,5.2,5.6,6.0,5.8,5.2,4.8,4.0,5.2,4.8,5.2,5.2,5.2,5.4,5.2,5.2,4.6,5.8,5.4,5.2,,,,,8.6,8.2,5,9.9,7.9,5.6,5.8,5.6,5.6,5.6,5.5,128K,,,,low,2,2,Tiny local code helper; offline/free,Anything complex,L,Local Ollama qwen2.5-coder:3b; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
ministral-3:3b,Ministral 3 3B (local),Mistral,Ministral 3,3b,Current (local),Local Edge (tiny),Ollama (local),Local,Running (free),local_free,Yes,5.4,4.8,4.6,5.2,5.0,5.2,4.4,4.6,5.0,4.8,5.2,4.8,4.0,5.2,4.8,5.6,5.6,5.4,5.8,5.6,5.0,4.4,5.4,5.2,5.0,,,,,8.8,8.4,5,9.9,8.0,5.6,5.8,5.8,5.6,5.7,5.5,128K,,,,low,2,2,Tiny local edge chat; offline/free,Depth,L,Local Ollama ministral-3:3b; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
lfm2.5-thinking:1.2b,LFM2.5 Thinking 1.2B (local),Liquid AI,LFM2.5,1.2b,Current (local),Local Reasoning (tiny),Ollama (local),Local,Running (free),local_free,Yes,5.4,5.2,4.2,4.6,4.8,4.6,4.0,4.2,4.6,4.3,4.6,4.2,3.6,4.8,4.3,4.8,4.8,4.8,4.8,4.8,4.8,4.4,5.0,5.2,4.8,,,,,9.0,8.8,4,9.9,7.9,5.0,5.2,5.0,5.0,5.0,5.0,32K,,,,low,2,2,Tiny local reasoning; offline/free,Most real tasks,L,Local Ollama lfm2.5-thinking:1.2b; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3.5:4b,Qwen3.5 4B (local),Alibaba,Qwen3.5,4b,Current (local),Local (tiny),Ollama (local),Local,Running (free),local_free,Yes,5.4,5.0,4.6,5.2,5.0,5.2,4.6,4.8,5.2,5.0,5.0,4.6,4.0,5.2,4.7,5.4,5.4,5.2,5.8,5.5,5.0,4.4,5.4,5.2,5.0,,,,,8.8,8.4,5,9.9,8.0,5.6,5.8,5.8,5.6,5.7,5.5,128K,,,,low,2,2,Small local general; offline/free,Depth,L,Local Ollama qwen3.5:4b; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3.5:2b,Qwen3.5 2B (local),Alibaba,Qwen3.5,2b,Current (local),Local (tiny),Ollama (local),Local,Running (free),local_free,Yes,4.8,4.4,4.0,4.6,4.5,4.6,4.0,4.2,4.6,4.3,4.4,4.0,3.4,4.6,4.1,4.8,4.8,4.6,5.2,4.8,4.4,3.8,4.8,4.6,4.4,,,,,9.2,8.8,5,9.9,8.2,5.0,5.2,5.2,5.0,5.1,5.0,128K,,,,low,2,2,Very small local; quick offline tasks,,L,Local Ollama qwen3.5:2b; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3.5:0.8b,Qwen3.5 0.8B (local),Alibaba,Qwen3.5,0.8b,Current (local),Local (nano),Ollama (local),Local,Running (free),local_free,Yes,3.8,3.4,3.0,3.6,3.5,3.6,3.0,3.2,3.6,3.4,3.4,3.0,2.6,3.6,3.1,4.0,4.0,3.8,4.2,4.0,3.6,3.2,4.0,3.8,3.6,,,,,9.4,9.2,5,10,8.4,4.2,4.4,4.4,4.2,4.3,4.2,128K,,,,low,1,1,Nano local; quick smoke tests offline,Real work,L,Local Ollama qwen3.5:0.8b; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3:4b,Qwen3 4B (local),Alibaba,Qwen3,4b,Current (local),Local (tiny),Ollama (local),Local,Running (free),local_free,Yes,5.2,4.8,4.4,5.0,4.8,5.0,4.4,4.6,5.0,4.8,4.8,4.4,3.8,5.0,4.5,5.2,5.2,5.0,5.6,5.2,4.8,4.2,5.2,5.0,4.8,,,,,8.8,8.4,5,9.9,8.0,5.4,5.6,5.6,5.4,5.5,5.3,128K,,,,low,2,2,Small local general; offline/free,Depth,L,Local Ollama qwen3:4b; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen2.5:0.5b,Qwen2.5 0.5B (local),Alibaba,Qwen2.5,0.5b,Current (local),Local (nano),Ollama (local),Local,Running (free),local_free,Yes,3.4,3.0,2.6,3.2,3.0,3.2,2.6,2.8,3.2,3.0,3.0,2.6,2.2,3.2,2.8,3.6,3.6,3.4,3.8,3.6,3.2,2.8,3.6,3.4,3.2,,,,,9.6,9.4,4,10,8.2,3.8,4.0,4.2,3.8,4.0,3.8,32K,,,,low,1,1,"Nano local; smoke-tests, Hermes default",Real work,L,Local Ollama qwen2.5:0.5b (Hermes primary); family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
mai-thinking-1,MAI-Thinking-1,Microsoft,MAI,thinking-1,Current (new 2026-06-02),Reasoning Flagship,GitHub Models (AI Toolkit),Aggregator,Configured,subscription_included,No,9.0,9.5,8.6,8.4,8.9,8.6,8.2,8.2,8.6,8.4,8.4,8.4,8.0,8.6,8.3,8.0,8.0,7.8,8.0,8.0,8.2,7.6,8.4,8.8,8.2,,,,,7.0,7.0,8,7.5,7.4,8.6,8.4,8.4,8.8,8.6,8.3,256K,,,,high,5,4,In-house reasoning/math (no OpenAI distill); Copilot-native reasoning,Multimodal; ultra-low-latency,H,"AIME 2025 97.0% / 2026 94.5%; matches Opus 4.6 SWE-bench Pro; beats Sonnet 4.6 blind; 35B-active MoE; benchmark-anchored (AA Index, SWE-bench, GPQA, ARC-AGI-2, Aider, MMMU 2026-06)",2026-06-07
mai-thinking-1,MAI-Thinking-1,Microsoft,MAI,thinking-1,Current (new 2026-06-02),Reasoning Flagship,Azure AI Foundry,Aggregator,Not credentialed,metered (not configured),No,9.0,9.5,8.6,8.4,8.9,8.6,8.2,8.2,8.6,8.4,8.4,8.4,8.0,8.6,8.3,8.0,8.0,7.8,8.0,8.0,8.2,7.6,8.4,8.8,8.2,,,,,7.0,7.0,8,7.5,7.4,8.6,8.4,8.4,8.8,8.6,8.3,256K,,,,high,5,4,In-house reasoning/math (no OpenAI distill); Copilot-native reasoning,Multimodal; ultra-low-latency,H,"AIME 2025 97.0% / 2026 94.5%; matches Opus 4.6 SWE-bench Pro; beats Sonnet 4.6 blind; 35B-active MoE; benchmark-anchored (AA Index, SWE-bench, GPQA, ARC-AGI-2, Aider, MMMU 2026-06)",2026-06-07
mai-thinking-1,MAI-Thinking-1,Microsoft,MAI,thinking-1,Current (new 2026-06-02),Reasoning Flagship,GitHub Copilot CLI,CLI,Working (premium req),subscription_included,No,9.0,9.5,8.6,8.4,8.9,8.6,8.2,8.2,8.6,8.4,8.4,8.4,8.0,8.6,8.3,8.0,8.0,7.8,8.0,8.0,8.2,7.6,8.4,8.8,8.2,,,,,7.0,7.0,8,7.5,7.4,8.6,8.4,8.4,8.8,8.6,8.3,256K,,,,high,5,4,In-house reasoning/math (no OpenAI distill); Copilot-native reasoning,Multimodal; ultra-low-latency,H,"AIME 2025 97.0% / 2026 94.5%; matches Opus 4.6 SWE-bench Pro; beats Sonnet 4.6 blind; 35B-active MoE; benchmark-anchored (AA Index, SWE-bench, GPQA, ARC-AGI-2, Aider, MMMU 2026-06)",2026-06-07
mai-code-1-flash,MAI-Code-1-Flash,Microsoft,MAI,code-1-flash,Current (new 2026-06-02),Coder (fast/cheap),GitHub Copilot CLI,CLI,Working (premium req),subscription_included,No,6.0,5.8,5.4,6.0,5.8,7.0,5.1,6.2,7.2,6.4,7.0,6.4,6.0,8.0,6.8,5.8,6.0,6.0,5.8,5.9,6.0,5.4,6.6,6.0,6.0,,,,,9.0,9.0,6,9.5,8.4,7.0,7.2,7.4,7.0,7.2,6.6,128K,,,,medium,4,3,Copilot/VS Code-native fast coding; cheaper than Haiku 4.5,Deep reasoning; long-horizon autonomy,H,"SWE-bench Pro 51.2% (vs Haiku 35.2%); +28.9 IFBench vs Haiku; 5B; benchmark-anchored (AA Index, SWE-bench, GPQA, ARC-AGI-2, Aider, MMMU 2026-06)",2026-06-07
mai-code-1-flash,MAI-Code-1-Flash,Microsoft,MAI,code-1-flash,Current (new 2026-06-02),Coder (fast/cheap),GitHub Models (AI Toolkit),Aggregator,Configured,subscription_included,No,6.0,5.8,5.4,6.0,5.8,7.0,5.1,6.2,7.2,6.4,7.0,6.4,6.0,8.0,6.8,5.8,6.0,6.0,5.8,5.9,6.0,5.4,6.6,6.0,6.0,,,,,9.0,9.0,6,9.5,8.4,7.0,7.2,7.4,7.0,7.2,6.6,128K,,,,medium,4,3,Copilot/VS Code-native fast coding; cheaper than Haiku 4.5,Deep reasoning; long-horizon autonomy,H,"SWE-bench Pro 51.2% (vs Haiku 35.2%); +28.9 IFBench vs Haiku; 5B; benchmark-anchored (AA Index, SWE-bench, GPQA, ARC-AGI-2, Aider, MMMU 2026-06)",2026-06-07
mai-code-1-flash,MAI-Code-1-Flash,Microsoft,MAI,code-1-flash,Current (new 2026-06-02),Coder (fast/cheap),Azure AI Foundry,Aggregator,Not credentialed,metered (not configured),No,6.0,5.8,5.4,6.0,5.8,7.0,5.1,6.2,7.2,6.4,7.0,6.4,6.0,8.0,6.8,5.8,6.0,6.0,5.8,5.9,6.0,5.4,6.6,6.0,6.0,,,,,9.0,9.0,6,9.5,8.4,7.0,7.2,7.4,7.0,7.2,6.6,128K,,,,medium,4,3,Copilot/VS Code-native fast coding; cheaper than Haiku 4.5,Deep reasoning; long-horizon autonomy,H,"SWE-bench Pro 51.2% (vs Haiku 35.2%); +28.9 IFBench vs Haiku; 5B; benchmark-anchored (AA Index, SWE-bench, GPQA, ARC-AGI-2, Aider, MMMU 2026-06)",2026-06-07
minimax-m3,MiniMax M3,MiniMax,MiniMax M3,3,Current (new 2026-06),Open (agentic/coding),Ollama Cloud,Aggregator,Keyed + usage-tracked,metered (tracked),No,8.4,8.0,8.0,7.8,8.1,8.4,8.0,8.0,8.4,8.2,8.6,8.2,8.0,8.4,8.3,8.0,8.0,7.8,8.0,8.0,7.8,7.0,8.0,8.2,7.8,,,,,7.6,7.6,8,8.6,7.9,7.6,7.6,7.4,7.6,7.5,8.0,1M,,,,high,4,4,"Newest MiniMax MoE; agentic/coding, long context",,M,Released June 2026; benchmarks still settling; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
minimax-m3,MiniMax M3,MiniMax,MiniMax M3,3,Current (new 2026-06),Open (agentic/coding),Together AI,Aggregator,Not-keyed,metered (not configured),No,8.4,8.0,8.0,7.8,8.1,8.4,8.0,8.0,8.4,8.2,8.6,8.2,8.0,8.4,8.3,8.0,8.0,7.8,8.0,8.0,7.8,7.0,8.0,8.2,7.8,,,,,7.6,7.6,8,8.6,7.9,7.6,7.6,7.4,7.6,7.5,8.0,1M,,,,high,4,4,"Newest MiniMax MoE; agentic/coding, long context",,M,Released June 2026; benchmarks still settling; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
minimax-m3,MiniMax M3,MiniMax,MiniMax M3,3,Current (new 2026-06),Open (agentic/coding),OpenRouter,Aggregator,Not-keyed,metered (not configured),No,8.4,8.0,8.0,7.8,8.1,8.4,8.0,8.0,8.4,8.2,8.6,8.2,8.0,8.4,8.3,8.0,8.0,7.8,8.0,8.0,7.8,7.0,8.0,8.2,7.8,,,,,7.6,7.6,8,8.6,7.9,7.6,7.6,7.4,7.6,7.5,8.0,1M,,,,high,4,4,"Newest MiniMax MoE; agentic/coding, long context",,M,Released June 2026; benchmarks still settling; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
gpt-5.4-pro,GPT-5.4 Pro,OpenAI,GPT-5.x,5.4-pro,Current,Flagship (max compute),OpenAI API,HTTP API,No standalone key,metered (not configured),No,9.3,9.1,9.1,8.9,9.1,9.0,8.7,8.6,8.9,8.8,9.1,9.1,8.7,9.1,9.0,8.7,8.7,8.6,8.5,8.6,8.6,7.8,8.7,9.0,8.5,9.2,9.0,,9.1,4.5,4.0,10,3.5,5.5,8.6,8.6,8.7,8.5,8.6,8.4,1M,128000,,,critical,5,5,Extended-compute GPT-5.4 for hardest tasks,Latency/cost-sensitive,M,Pro variant of GPT-5.4 (provider-doc); family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
gpt-5.4-pro,GPT-5.4 Pro,OpenAI,GPT-5.x,5.4-pro,Current,Flagship (max compute),Codex CLI,CLI,Working (ChatGPT plan),subscription_included,No,9.3,9.1,9.1,8.9,9.1,9.0,8.7,8.6,8.9,8.8,9.1,9.1,8.7,9.1,9.0,8.7,8.7,8.6,8.5,8.6,8.6,7.8,8.7,9.0,8.5,9.2,9.0,,9.1,4.5,4.0,10,3.5,5.5,8.6,8.6,8.7,8.5,8.6,8.4,1M,128000,,,critical,5,5,Extended-compute GPT-5.4 for hardest tasks,Latency/cost-sensitive,M,Pro variant of GPT-5.4 (provider-doc); family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,GPT-5.x,5.4-mini,Current,Fast-Cheap,OpenAI API,HTTP API,No standalone key,metered (not configured),No,8.0,7.6,7.4,7.8,7.7,8.0,7.4,7.4,7.8,7.7,8.0,7.6,7.2,8.0,7.7,7.8,7.8,7.8,7.6,7.8,7.4,6.6,7.8,7.4,7.3,7.8,7.8,,7.8,8.8,8.8,9,8.2,8.7,8.0,8.0,8.2,7.8,8.0,7.8,400K,64000,,,high,4,4,Near-frontier at low latency/cost; ChatGPT Thinking fallback,Hardest reasoning,M,GPT-5.4 mini (provider-doc); family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
gpt-5.4-mini,GPT-5.4 Mini,OpenAI,GPT-5.x,5.4-mini,Current,Fast-Cheap,Codex CLI,CLI,Working (ChatGPT plan),subscription_included,No,8.0,7.6,7.4,7.8,7.7,8.0,7.4,7.4,7.8,7.7,8.0,7.6,7.2,8.0,7.7,7.8,7.8,7.8,7.6,7.8,7.4,6.6,7.8,7.4,7.3,7.8,7.8,,7.8,8.8,8.8,9,8.2,8.7,8.0,8.0,8.2,7.8,8.0,7.8,400K,64000,,,high,4,4,Near-frontier at low latency/cost; ChatGPT Thinking fallback,Hardest reasoning,M,GPT-5.4 mini (provider-doc); family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
